,Partition_1,Partition_2,Partition_3,Partition_4,Partition_5,Partition_6,Partition_7,Partition_8,Partition_Average
Embedding_200,0.0008074793609142511,0.0005012693524781576,0.0007127465533658669,0.00036722693833897527,0.0004456387956857793,0.0006038520759795004,0.0001223520888586254,0.00012309571699906246,0.00046045761032752723
Embedding_201,0.000574851672488982,0.0005025026071739813,0.0007001190189798896,0.00031767037885869494,0.0006689260309132362,0.0006868911675749446,0.000358420053449436,0.0002435600037361924,0.0005066176166469196
Embedding_202,0.0006183271381326194,0.0005006733242849935,0.00034033366810311695,0.00034579329958589743,0.0007606037410769696,0.0008510685510058745,0.00048337512381280904,0.00024155204648531218,0.0005177158615609491
Embedding_203,0.0009477764524980985,0.0009228189475121566,0.0006709340709680949,0.0007551268281691507,0.0009202769341716165,0.0005954398937532972,0.0003217236558614792,0.00044209045264270876,0.0006970234044470752
Embedding_204,0.00037379921784311173,0.00040992714776838675,0.0006382197845595503,0.00039849765767743296,0.0008761862268576903,0.0005445426381307074,0.0004952846236044691,0.0001740897601945525,0.0004888183820794876
Embedding_205,0.0010412904840666594,0.0009760439784875937,0.0006947404036560989,0.0005986196775909291,0.0012826169669842588,0.0016306260980829077,0.0016607686795625453,0.00036676616612138984,0.0010314340568190479
Embedding_206,0.0005367018247377749,0.0006749582361717059,0.0004887037372657402,0.0005072142795121759,0.0005898902651513393,0.00014975869508845053,0.00019670375392060943,0.0004167316513411401,0.000445082805398617
Embedding_207,0.0009151045183124002,0.0014385443514611748,0.0010079728571187562,0.0007923320753796937,0.0010089376759979075,0.0009755146603444246,0.0007112531412655544,0.00036994237954287256,0.000902450207427848
Embedding_208,0.0007662438718648153,0.00031206437498769126,0.0013667142595238197,0.00042348783957824585,0.0009746121341195045,0.0011104322808861533,0.0003605982937549699,0.00043571816798469156,0.0007187339028374865
Embedding_209,0.0006418407546056411,0.0007401986034928761,0.0004755272909419002,0.0004342348676398744,0.00044174349570891784,0.0004649776982993631,0.0004905209821792209,0.00015539666091952562,0.00048055504422341494
Embedding_210,0.0005869160220481036,0.00110089428355335,0.000855217261013606,0.0013380784578646892,0.0009127996434886926,0.0007986322758436501,0.0006440943569804057,0.000624545827081788,0.0008576472659842856
Embedding_211,0.0008975092364354395,0.0005796386217323208,0.0005371465055916594,0.0008949440009904414,0.0010672408914632735,0.0005068583240126731,0.0004772246276362858,0.00024856776140600134,0.0006511412461585119
Embedding_212,0.0005607507842556134,0.000609487862376418,0.0006091957930825617,0.0007493033595398408,0.0007404720922487914,0.0004359588343260817,0.00043797605210054607,9.778265190416278e-05,0.000530115928729252
Embedding_213,0.0007290154396157114,0.0005982672143236887,0.0004923209858244943,0.00037064783007071257,0.0005866906985820524,0.00049876882419048,0.00043132933333596456,0.0002896183993405142,0.0004995823406604523
Embedding_214,0.0009045417623215777,0.001496889428273843,0.0006625587512879029,0.0008559566016666718,0.0010849167964570054,0.00141526373285932,0.0009442117873950336,0.000582710548959425,0.0009933811761525975
Embedding_215,0.0009289714067419106,0.0003378984782562524,0.0008332541965812003,0.0008901447647088746,0.0010457844403127846,0.0006099383682658805,0.0014819750620605364,0.00047321814187303125,0.0008251481073500588
Embedding_216,0.0004755780884856765,0.0005912326618126519,0.0004899886967255202,0.0005326759484796606,0.0006482704854142151,0.0006995150846472835,0.0007367138352339845,0.0014637572075365311,0.0007047165010419404
Embedding_217,0.0006751155185586211,0.0007579831286117297,0.0010732652612337168,0.0009616278877285723,0.0006516365146601756,0.0006139912618170456,0.0001858795865790092,0.00017654264182930085,0.0006370052251272714
Embedding_218,0.0007179998966628947,0.0008412020171807352,0.0004997853768167848,0.00041313141012284146,0.0005615340296545592,0.000443437590883039,0.00033269024059896985,9.860037417999975e-05,0.000488547617012478
Embedding_219,0.0007532157872561156,0.0004073972193347717,0.001207330856778554,0.0015421601656697107,0.001123663935689149,0.0009000224437528132,0.0002782653047374101,0.00038674272631285765,0.0008248498049414228
Embedding_220,0.000863866555170811,0.0015126964598782108,0.00035995177675023933,0.001050567828541313,0.0009667809495767549,0.0008237544151320413,0.0003872402814877615,0.0008572699089790027,0.0008527660219395169
Embedding_221,0.0005588385514163815,0.0004109591870536958,0.0006212223520961229,0.00043688779988304034,0.0007179977059040975,0.00024662702819006614,0.00033554092072081806,0.00021119011505250164,0.00044240795753959055
Embedding_222,0.0033993324753040966,0.003862387273732118,0.0032764226261288282,0.0017148945266882527,0.003638819131663549,0.0012148405363521656,0.0008820548766696393,0.000881028836249913,0.0023587225353485703
Embedding_223,0.0006339896860032254,0.0006614159791841714,0.000661510517497477,0.0002477919594870238,0.00038305106214948405,0.0005724020381395697,0.0014102687260879748,0.0001913273281737343,0.0005952196620903326
Embedding_224,0.0004864907751580572,0.00030923027074067073,0.000514583880415156,0.0004424099135150246,0.0006774326543075845,0.0005453832144741695,0.0002486247374981473,0.00035960499062805785,0.0004479700545921085
Embedding_225,0.00042945843772159835,0.0006219520132066791,0.0009250795713062864,0.0004979476034035084,0.0006046572728046804,0.0012736752497170666,0.00029081489375269866,0.00013284329354283427,0.0005970535419319192
Embedding_226,0.0005621112842642471,0.0006360032048647161,0.0007890707672383111,0.0011944989334400193,0.0008504262176534254,0.000926249112791419,0.0005222415055751961,0.0003821111485452104,0.000732839021796568
Embedding_227,0.0008124427984832412,0.0004984751565231886,0.0004711364064571189,0.0004710935988969735,0.0004028512103203413,0.0006091237317318465,0.00021052441353026918,0.00021511379853244038,0.0004613451393094275
Embedding_228,0.0005642327216895355,0.001443526312335367,0.0010856180946561677,0.0007724083516198365,0.0020371804074276194,0.0009442803144877955,0.0011605566069850582,0.0006085847844882584,0.0010770484492112048
Embedding_229,0.00042780667087463664,0.0004656760467046855,0.000629118306463406,0.0006132805791550075,0.0006080641950207766,0.0006262440000286231,0.000325673796651194,0.00020235979652759333,0.0004872779239282404
Embedding_230,0.0007769473206144506,0.0005287934489727614,0.00039579257558782464,0.0006449557686010912,0.0003257108954392423,0.0007331226324865825,0.0015580102752929088,0.0009305057661888323,0.0007367298353979617
Embedding_231,0.0003916068602653426,0.000583386321177087,0.0004847895897220335,0.0005070023600411328,0.0006055993256997513,0.0005165736804070863,0.00039730609334540453,0.00037059810788070955,0.0004821077923173185
Embedding_232,0.00040276583856427414,0.0007962343971586057,0.0003124581460225792,0.0003748105611354348,0.00039774594249934644,0.0004152944461856388,0.0004096342628732736,0.00014194358905487503,0.00040636089793675347
Embedding_233,0.0012435716970560465,0.0009381409946662116,0.0006784994900344903,0.001145462665784425,0.0008232332751237554,0.0007507711628713916,0.000477443567615655,0.0002906212331790884,0.000793468010791383
Embedding_234,0.0006978796470526917,0.0006122721977160663,0.000712458479012871,0.0009198253157546398,0.0006915779421311691,0.0005592362115880446,0.0003565395228824273,0.0004105647970698925,0.0006200442641509752
Embedding_235,0.000669938794884707,0.0005934832149800734,0.0004414484975722218,0.0007121131218732345,0.0006576252994447213,0.0004913576313125674,0.0010195895021417524,0.0004497572962192515,0.0006294141698035662
Embedding_236,0.0007771467828220252,0.0006273811748610219,0.000684346035704365,0.0005651214800344328,0.0008465549014313292,0.0008189351009372085,0.0005728038047500185,0.0002216675338029933,0.0006392446017929243
Embedding_237,0.000362865305310823,0.0005325358680278082,0.0007728769849419617,0.0005398665863937217,0.0005246907206707041,0.0004592898402031797,0.00020790840614188312,0.000169091269803356,0.0004461406226866797
Embedding_238,0.0008649588724382876,0.0006959579047050472,0.0005043845376831442,0.0005489203957573538,0.0008479045967298417,0.0006555640955466344,0.0002615566027942267,0.0005035571897791542,0.0006103505244292113
Embedding_239,0.0007834580734366685,0.0005227055347726238,0.000433184361615687,0.00045290479606311567,0.0005317877942472347,0.00034689418911090894,0.00024786168657402224,0.00026339130356278626,0.00044777346742288094
Embedding_240,0.0005783050311249769,0.0003522679892991759,0.00047645516984918125,0.0006803265034574606,0.00047299246139364924,0.000580130011161952,0.00030545208204328916,0.00014059396337219772,0.0004483154014627353
Embedding_241,0.000471691285892669,0.0005160643569658202,0.0007113122356743259,0.0004592786783480328,0.0007108273152630694,0.00043184618006444507,0.00018163830809300163,0.00013181964202074433,0.0004518097502902636
Embedding_242,0.00030474672312159185,0.0003699946283992738,0.0005686334951616642,0.0006023408206650916,0.0006359703693216521,0.0007381986361929691,0.0003893947275060744,0.0005152583089693535,0.0005155672136672089
Embedding_243,0.0016734500173483818,0.0007350964209597979,0.0041846287370725,0.0018103844256869134,0.0012504278827939002,0.0025243725491699977,0.0017360994118331599,0.003104778507816091,0.002127404744085093
Embedding_244,0.0004955751548139497,0.0004890644589764276,0.00036108769936679837,0.0003419895331019902,0.0005330475503512709,0.0003869281832472025,0.00045758185028566234,0.0002429415114501272,0.00041352699269917855
Embedding_245,0.0006164316516594582,0.0006432791222441086,0.000406983211354776,0.0006014052712517328,0.00047640584401009413,0.0005524656990896644,0.000408756435086016,0.00016850093224330109,0.0004842785208673939
Embedding_246,0.000492504286101099,0.00048465849602472944,0.0007917187881978472,0.0004408500087066372,0.0005809752358209491,0.00041095349028624566,0.00025090780215147033,0.00027633303308334306,0.0004661126425465401
Embedding_247,0.0005063171008477391,0.000740430340318525,0.0006870039314066954,0.0006113355818802425,0.0005976343963991176,0.0003729249022146684,0.0005130175777284395,0.00030933518431467056,0.0005422498768887622
Embedding_248,0.000799287691591755,0.0010483146988307756,0.0012544423238863667,0.0014121073175360009,0.001403419109083987,0.0013791991257654632,0.0019166285740958005,0.0006973400351582513,0.00123884235949355
Embedding_249,0.0010616158490582605,0.0014926911447071165,0.0016552720795441269,0.000739143032188683,0.0008964307502626413,0.0007946068207016128,0.0006499537591453647,0.0011311249335750006,0.001052604796147851
Embedding_250,0.0009452941171455738,0.000760257069078857,0.0005485624800242174,0.0003664072090844727,0.0009119244402162155,0.0008049273896650695,0.0004111656263925651,0.00174516950338553,0.0008117134793740626
Embedding_251,0.0005804912621489351,0.0009161335678669181,0.000414697518806884,0.0005271870958587066,0.0005463572278436265,0.0005399517642767032,0.00045160852944025443,0.00017797630441017195,0.000519300408831525
Embedding_252,0.0005483914153326384,0.00039450364573508393,0.00048024355382940686,0.0006171730643596292,0.0009705768811758954,0.0006926743000706673,0.00031612349798249717,0.00038206650111311224,0.0005502191074498664
Embedding_253,0.0005772150233138637,0.0008573695994702093,0.0009742464607337248,0.0009133523307783837,0.000571153274622472,0.000637699275354059,0.0006035293066486922,0.00017460654573626366,0.0006636464770822085
Embedding_254,0.0007237895320704063,0.0006066999072675617,0.0005076433359352251,0.0007187352606357174,0.0003360562534724095,0.0004366594781165292,0.0004042695673625501,0.0002398013504924336,0.0004967068356691041
Embedding_255,0.00036410254487970905,0.0007021770682812223,0.0009130293429304034,0.0004525530590633538,0.0008580151523649537,0.000705296854531457,0.0007938167200444206,0.00023476167536447832,0.0006279690521824998
Embedding_256,0.0005277468993332219,0.0007689018550799634,0.0007535929688511962,0.00044006109673053656,0.0004453363000840728,0.0004145402483439397,0.00035603464021020573,0.00013293360205401977,0.00047989345133589456
Embedding_257,0.00043341678807178133,0.0004842050387191555,0.0008202292403959599,0.0008935303255891595,0.0005829646152758474,0.0007956400711255992,0.00019978534187855507,0.00023270519686834169,0.00055530957724055
Embedding_258,0.0003967702406099473,0.0005904876143656431,0.0008373621453169082,0.0005640047020667134,0.0005030391758960047,0.0005165234448869754,0.0005499020453580263,0.0003677800559071655,0.000540733678050923
Embedding_259,0.0005380695236271841,0.0006117007994774982,0.0005742304342330378,0.0008573511596907804,0.0006879736959192939,0.0007278516254548675,0.0014551197619254083,0.002480214174382292,0.0009915638968387953
Embedding_260,0.0005927093105338285,0.0005267099196737053,0.0002520341259859619,0.0003108374271410088,0.00033768897329237,0.00037896390801865333,0.0005193504317933024,0.00019959326898864914,0.00038973592067843496
Embedding_261,0.0019206663355887557,0.0013572453338210994,0.0030162479469007736,0.0019900683912984166,0.0018343000240837106,0.0006177450264048153,0.0006448332436714833,0.0002748405957622845,0.0014569933621914177
Embedding_262,0.000462630351796754,0.0004858137887198101,0.0009813223504197561,0.0007468356148331054,0.0007949380731563046,0.0010273407365323781,0.0032497038796230632,0.001548108875260579,0.0011620867087927189
Embedding_263,0.000578809211947602,0.0005181323480983466,0.0005137345002211697,0.0007014472464283335,0.0006245511906301653,0.00023029410096883908,0.0003687400978434229,0.00026843738889158864,0.0004755182606286834
Embedding_264,0.0008144855492885038,0.0004447520835362733,0.0003705532322024793,0.0004948868452937827,0.0005861003730298369,0.00046045319275362956,0.0005648008400354022,0.0002697295901515185,0.0005007202132864283
Embedding_265,0.00046609096757650834,0.000849026154308526,0.0005561047890935392,0.0005525195148976128,0.0006677839260061709,0.0006239358141285774,0.0005605574191145542,0.0004924529651137365,0.0005960589437799032
Embedding_266,0.0007741836795699795,0.0006203267319532713,0.0004463160977824232,0.00035776193024345606,0.00038320861749460965,0.00035808319828880067,0.0004880002454282111,0.00032705646955321044,0.0004693671212892452
Embedding_267,0.0008080986922512694,0.0005917050315688446,0.00047208189653294674,0.000552792237357273,0.0007068846949237931,0.0003606232933026206,0.000405379876029648,0.00033557117175950734,0.0005291421117157378
Embedding_268,0.0009705364211872151,0.0006474933819631373,0.00043679975807371586,0.0006650516268651008,0.0005595253501895143,0.0004726281396402188,0.0005943851165791377,0.0001824350100942255,0.0005661068505740332
Embedding_269,0.0004769620025595363,0.0005275485432327507,0.00040864126923288426,0.0007069274233963229,0.0005521938150387076,0.00045242237778327326,0.00033072102732638635,0.00029403043962669846,0.00046868086227457
Embedding_270,0.0007330796470658408,0.0003201047573049735,0.00043503142023478187,0.00039445753871205676,0.0008201655696167132,0.00046591263266217175,0.0001666939839652383,0.00030903941605306694,0.00045556062070185535
Embedding_271,0.0007883334130496568,0.00100113444270296,0.0010480160620277498,0.0008769507582807814,0.0011934845303073938,0.000653850042420069,0.0004996499079885741,0.0002482307970844041,0.0007887062442326986
Embedding_272,0.0006405845036490368,0.0005233864776311924,0.0005713824443401474,0.0007695449045019509,0.0012486675255490376,0.0006538520856581372,0.00022769320860038114,0.00029594669670587355,0.0006163822308294696
Embedding_273,0.0007058647522228126,0.0009459367470156208,0.0010813153072207345,0.0008790219525030726,0.001149210256554161,0.001320625846341032,0.00213075309193138,0.002602803555577385,0.001351941438670775
Embedding_274,0.0005892834486190573,0.00031399463142447884,0.00044864723928868017,0.0004747895230592904,0.0006110159745072933,0.0005451229559652416,0.0002006796272986925,0.00029358906316702724,0.0004346403079162202
Embedding_275,0.0005300335396896506,0.00047567404273140727,0.0005550419836733543,0.0003928348525428711,0.0006922270601804601,0.0006079854313588803,0.0006472814702183664,0.0006414597212732371,0.0005678172627085284
Embedding_276,0.0012222304046466295,0.0009867854655089962,0.0013081024695485257,0.0012795860045673158,0.0012909389239868618,0.0022231426733935,0.0009464614859335519,0.0009226924887551506,0.0012724924895425663
Embedding_277,0.0012784902947123489,0.0020177352028744088,0.0005534639692222443,0.0009313184074666049,0.0016475623373735787,0.0006708343424752302,0.0003885209501893024,0.00021923650594901092,0.0009633952512828411
Embedding_278,0.0004990640909564667,0.00062535512812333,0.00030911116995939545,0.0009239676201270867,0.0006999230401770563,0.0004972413487786433,0.0003514738735005957,0.00011416919508917902,0.0005025381833389692
Embedding_279,0.0006807771682454992,0.0006466409865006354,0.0003830833716628359,0.000488612680804764,0.0004626963048988381,0.0007030367437239689,0.0002864799820480903,0.00020256227003202196,0.00048173618848958177
Embedding_280,0.0005214522944976645,0.0005215692859084277,0.0005043015277355088,0.0003999830695456031,0.000410446099884174,0.00033657079865792404,0.0004073832947485239,0.0002319922107831797,0.00041671232272012576
Embedding_281,0.0007955236578808434,0.0007470609788282445,0.0007727689022050603,0.000644427659406041,0.0007090497280461538,0.0003499551577303732,0.00042791190616711785,9.456125936030136e-05,0.0005676574062030168
Embedding_282,0.0006270533828999303,0.0005963856053506498,0.00044763895867487585,0.000562097256928715,0.0005573340010437618,0.0004566578661948917,0.00036645741377171903,0.00030015710367612764,0.0004892226985675839
Embedding_283,0.0005567891326791288,0.0008596645216242425,0.0005135007827250905,0.00045153025708616427,0.0006249573026593654,0.0006728869089319506,0.00033909842144572063,0.0004485803477860009,0.000558375959367208
Embedding_284,0.0006775155981832068,0.000673190934459956,0.0002484271550671331,0.00047237721438453737,0.0008273676314353271,0.0005866423900804103,0.00018541512381128726,0.00024499937868509514,0.0004894919282633692
Embedding_285,0.0004585084159210544,0.0005167297146895178,0.0005876487092289595,0.0006205767090217462,0.000499034182317402,0.000512266785209817,0.0001994794905435545,0.0005742285548848786,0.0004960590702271163
Embedding_286,0.0007402996792768604,0.0013308938211911007,0.0004154052206332891,0.0004274881744868111,0.0011661914370536522,0.0006915058857881389,0.000681184661656885,0.0004244283729670779,0.0007346746566317269
Embedding_287,0.0010096812897458873,0.0004796940515507295,0.000502690448449183,0.0005521312233211223,0.00043429638894078206,0.00047379100831598423,0.00028378992517608977,0.0007718672484087377,0.0005634926979885645
Embedding_288,0.000476642614690524,0.000219665587388025,0.0004056568531636006,0.00030131840397093626,0.000508366331558919,0.0005171998821099948,0.0001562132149710451,0.00022200653192052625,0.00035088367747169633
Embedding_289,0.0005899605757155083,0.0007263571087206662,0.0011481592566867005,0.0011161444316003133,0.0007026279387693523,0.0006510192902208556,0.0010556453168377917,0.0006684973979489959,0.0008323014145625229
Embedding_290,0.0010596129136419326,0.00037370910888840487,0.0008213878607775797,0.00029232998215527743,0.0015404409428002163,0.00063832108090979,0.0004171796917132361,0.0004243246176225908,0.0006959132748136284
Embedding_291,0.0008085349243917259,0.0007382569056652061,0.0010596069822237928,0.0006537156023739877,0.0007821441506817421,0.004515790016102017,0.009134884134996218,0.008852897001873658,0.0033182287147885438
Embedding_292,0.0006972790084033266,0.000573708655444547,0.0007524798785170884,0.0004926383615215725,0.0005439700120830266,0.00032902889684614957,0.0003972413303657759,0.00022388644805080782,0.0005012790739040368
Embedding_293,0.0005152582542783735,0.0006847420516467729,0.0012575539666417643,0.0012112101181318653,0.0012834668147676375,0.0010436997487164007,0.0006819710967454897,0.0016474362273031465,0.0010406672847789315
Embedding_294,0.0008912067415136867,0.0005817303541649774,0.0008930325128368542,0.0005173449510964983,0.0005827944547406418,0.0004028720650069007,0.0002713070959843239,0.00012318216604832486,0.0005329337926740259
Embedding_295,0.0007504701771695094,0.0005448814461984278,0.0005288784391210527,0.0005569895466881933,0.0009771898984954354,0.00033467992608224485,0.0003104309512022307,0.0003488627890734387,0.0005440478967538166
Embedding_296,0.0005764483253927442,0.0008429187834439606,0.0005306222586821434,0.0006987196847896217,0.00042516870834289586,0.0005880515587666673,0.00036230213419298745,0.0007384058279068777,0.0005953296601897373
Embedding_297,0.0008490134886797829,0.0004904191746226452,0.0011528555758838729,0.00107277348940031,0.000629276187249179,0.0005279069811686735,0.0007188666516491909,0.000513945333498837,0.0007443821102690613
Embedding_298,0.0006431549985878919,0.0010354224265927841,0.0007217665160204834,0.0005607278303494648,0.00033848101701642957,0.0003949579727480918,0.0002949247022190225,0.00035422111997189217,0.0005429570729382575
Embedding_299,0.0010003477670111024,0.0011234298903628071,0.0003623224402380863,0.0005508537582434634,0.000574561567542733,0.00039766095710527376,0.0003897404244213406,0.00021728174862221708,0.0005770248191933779
Embedding_300,0.0007906609607592806,0.0007305176416925744,0.0006675621397653892,0.0004521741296466846,0.0006053158563242734,0.0004818194476029303,0.000600200852041113,0.0005079137813011426,0.0006045206011416734
Embedding_301,0.000728661653403661,0.0004475504822186489,0.0006162544632521328,0.0006691230269681041,0.0004528306465832954,0.0004729870728819275,0.00035509122657239716,0.0043804350848378505,0.0010153667070897522
Embedding_302,0.000773175579424957,0.000780824139183329,0.0005334571439103357,0.0005409667677415965,0.0005451104461183124,0.0005678967933449009,0.0003736923339596153,0.0005668176290676105,0.0005852426040938322
Embedding_303,0.0006045716493902375,0.0004935979537064274,0.0005876019522601506,0.0002498521544334161,0.000521240617294896,0.0007278881364155451,0.0027714381147407926,0.0009586819774916684,0.0008643590694666417
Embedding_304,0.0004580053110654871,0.0008318271503213414,0.0005232361559455671,0.0003763762371879067,0.0005241659597264013,0.0006618183010005127,0.0007165018233996742,0.00041578992953620085,0.0005634651085228865
Embedding_305,0.00035756055929178426,0.0005191823659221489,0.0005816377489531287,0.0004854349909594847,0.0005489842093085732,0.0008290124377039479,0.0005031508468937855,0.0002447619856588821,0.0005087156430864669
Embedding_306,0.0005928004696058394,0.0005652027687359533,0.0004824125297660148,0.0005966189503600551,0.0010526635048609082,0.00031603757236927326,0.0004742657791246104,0.00037255374747585527,0.0005565694152873137
Embedding_307,0.0005355546122634035,0.0005516776426752601,0.0003039884846554843,0.0005655200614381537,0.0004800933840342788,0.0005707334571391532,0.0004389255958938855,0.00031786989783601043,0.0004705453919919537
Embedding_308,0.000588111899180244,0.00046449072231118674,0.0005153368389470852,0.0007453149507943597,0.0004121030282211385,0.000687562528566584,0.0003768217806069911,0.00023255252782683762,0.0005027867845568034
Embedding_309,0.0005912095175971571,0.0005231824168453777,0.0004179369678268135,0.0003973436335706859,0.0007168771403345501,0.0003598832068115434,0.00041120200698898626,0.00015855890646646157,0.0004470242245551969
Embedding_310,0.0005285273704936836,0.0005656434984781983,0.00039477452470020323,0.0006993628389429531,0.0012033579253729622,0.0011244459468463185,0.0005919363327699426,0.000593737850524463,0.0007127232860160907
Embedding_311,0.0007351135404323624,0.0005648285191422026,0.0004535878800283906,0.0005780162082232426,0.0005992781920765309,0.00041807063535355697,0.00038049398111733823,0.00034086290174098005,0.0005087814822643256
Embedding_312,0.0005255497865027576,0.0005437741809248412,0.0006186835820026016,0.0003909221671987161,0.0005838068592550851,0.0007291603720438868,0.000445385619776957,0.00016457993689642485,0.0005002328130751588
Embedding_313,0.0004865462290274554,0.0006674172304750969,0.0004577481897600165,0.0006854016465859035,0.0004036902426257952,0.00046398991084853076,0.00047363396892092396,0.0001095290198190386,0.0004684945547578451
Embedding_314,0.0007742295318510276,0.0004582253885388705,0.0005532285740657255,0.0004322041699777629,0.0002445927299910637,0.0005002070152989424,0.0004570430652178568,0.00021000446148768264,0.0004537168670536165
Embedding_315,0.0006060175041662289,0.00041929350476404875,0.0005803802998419186,0.0004334516442584868,0.0005298420623912471,0.00047175407453454646,7.446967651093219e-05,0.0002394231768237972,0.00041932899291140073
Embedding_316,0.0006207779622158491,0.0004103119392519849,0.0004429707910830276,0.0004869991082455007,0.0005556403742437418,0.0005291380962192112,0.00033144707935130364,0.00015362393981351518,0.00044136366130301675
Embedding_317,0.0005785572579830949,0.0005786350566488096,0.0008214184696675241,0.00038580598600157756,0.000612479804639512,0.0005088698231521662,0.00028662821039768363,0.0003908364472402875,0.000520403881966332
Embedding_318,0.0006679869968606733,0.0005796342627047812,0.0006821899983290531,0.0007132554795448358,0.0004680593064464638,0.0005451341063468546,0.0001735462824202012,0.00012045241907205796,0.0004937823564656152
Embedding_319,0.00045138025938409274,0.00040451692479077234,0.0005418317323755376,0.0004243790441380377,0.0006960595251215091,0.0008019276498710464,0.00031895735515178307,0.00013075887109074413,0.00047122642024044036
Embedding_320,0.0005420157081831428,0.0005034200644037433,0.000931682341399111,0.0007987034422369754,0.0019442655343692684,0.0004773996365666732,0.0005582287878043136,0.000181158564968119,0.0007421092599914184
Embedding_321,0.0004399824286415261,0.0008604089332062965,0.0006526020726961492,0.0006742129265439849,0.00048240949751498846,0.0004587286480795679,0.0030113632878210088,0.0004352772709594698,0.0008768731331828739
Embedding_322,0.0006621821764571144,0.0005352451560185793,0.0004196219670420101,0.0003116858866499724,0.00045484631571752343,0.00041565624116075275,0.00035013235138384955,0.00021485795868944334,0.0004205285066399057
Embedding_323,0.0007116779516226856,0.000607549764356077,0.0008061138243665875,0.00024238044963756312,0.000521690245341264,0.001041770586053128,0.000497676025839874,0.0007790626010517364,0.0006509901810336145
Embedding_324,0.0003802050510970528,0.0005868565263923025,0.0005340644068250355,0.0005172580029050407,0.0007024474696525864,0.0005594945962923821,0.00041771890178218205,0.00013537882877620618,0.00047917797296534854
Embedding_325,0.0008433511818937312,0.0005159847600794277,0.0005003179725043446,0.0005850265352879598,0.0013282086746269437,0.00044848553213955734,0.0004654874164292134,0.0001147926735199799,0.0006002068433101447
Embedding_326,0.0008226244682423035,0.0006423859349897897,0.0008273238181730496,0.00041897517603528794,0.0006944338493607016,0.0003935222871765648,0.00046798415277874886,0.0007060786979257932,0.0006216660480852799
Embedding_327,0.0008353715950652623,0.0012686856131255907,0.0007207978697067513,0.0008974769323803363,0.0013081070808487927,0.0009555676064010991,0.00039728233641661244,0.00020006727229549492,0.0008229195382799925
Embedding_328,0.0005361581398199123,0.0006569474515613553,0.0004277112935824818,0.000600547163049718,0.0003660320036459181,0.0003128594673650131,0.0002975056931976604,0.00025977765363708526,0.000432192358232393
Embedding_329,0.0007736438584800944,0.0008585019917736974,0.0009132054322433638,0.0006049032951387578,0.0005353391671389556,0.000625829432370207,0.0004529985162625453,0.00016002468864149497,0.0006155557977561395
Embedding_330,0.0006308960997941312,0.000819125712365211,0.000341467851158509,0.0005043020803482789,0.00046173698933175354,0.0005086828809782961,0.00043803555039037827,0.0002588973329628541,0.0004953930621661765
Embedding_331,0.001253001070723525,0.0006503484985702431,0.0026483602417417176,0.0024649448644042185,0.0016088906704035968,0.0008279266717297339,0.0009923379545498457,0.0011839059772000104,0.0014537144936653612
Embedding_332,0.0005360210560863594,0.0004523388812362177,0.0007464393041839634,0.0005239276776424771,0.0008509185664128623,0.00045706938838893543,0.0005648713628571353,0.0004083228056165878,0.0005674886303030672
Embedding_333,0.0007993622622236638,0.0004395212183403075,0.00038782025621604294,0.00046742149840909214,0.0005392644644347626,0.00047681605725941755,0.0002609046189176092,0.00027037809284440056,0.000455186058580662
Embedding_334,0.0008243276101890935,0.0008971064162150101,0.0016938517450583385,0.0016178592318328983,0.0015988228990567943,0.001482964602006926,0.0005567320666010949,0.00014989647075058817,0.001102695130213843
Embedding_335,0.0005088992730812815,0.0006880460701941814,0.0009326306926410729,0.00043893603770044787,0.0010636631672755017,0.0004386430390479531,0.0005069648521746546,0.00032835988101086037,0.0006132678766407442
Embedding_336,0.0006079395427837905,0.0006391258748355413,0.0005836720115269018,0.0005029872689549476,0.0005516859608234808,0.00031400447799543576,0.0005036421085493235,8.64839932979473e-05,0.0004736926548459211
Embedding_337,0.0004384364859704631,0.00043144654071054274,0.0004729277220774189,0.0008390352986865134,0.0004449791349438147,0.0003597925292784037,0.0003848356963378293,0.0001890933658996937,0.00044506834673808493
Embedding_338,0.0004913032222477811,0.0004952174906471149,0.00048372968901147555,0.00046453625368033736,0.0006950393449111583,0.0009420530357757005,0.00032247273984753764,0.00019830398443809939,0.0005115819700699006
Embedding_339,0.0005811196332668118,0.0012999602561901919,0.0008328189848728338,0.0009221003755622623,0.0007843229569937152,0.0009601976637701648,0.0006172410419603619,0.0006974504606479367,0.0008369014216580348
Embedding_340,0.0006329048794363048,0.0005570673767651058,0.0005247491044878343,0.0005062257194330916,0.001045226839476482,0.0005359912738817481,0.0004988213386285553,0.00020400800176401687,0.0005631243167341424
Embedding_341,0.0005097776328256514,0.0008781351927863029,0.0007162054820247114,0.0004888288101210481,0.0005679184794754031,0.0005797265309703225,0.00044120075932112523,0.00014164338021017015,0.0005404295334668418
Embedding_342,0.0006664184555206797,0.0007225077326744783,0.0012087456041605879,0.0009667682653860866,0.0009635385386854454,0.0010980978872810686,0.0010461629977637163,0.0005200177810545394,0.0008990321578158252
Embedding_343,0.0006307800496033358,0.0005827041344884121,0.00048385980952258894,0.000551227151785141,0.0007503583107400813,0.000659160329187855,0.00037922532503043146,0.00036926936540797594,0.0005508230594707277
Embedding_344,0.0005176648796144189,0.000654649301628453,0.00040051176114645764,0.0006784823325582289,0.0005997686550395263,0.0003636881094746867,0.000879402035863915,0.00019439020639447623,0.0005360696602150203
